1096		5.6
1097		6.9
1098		6.5
1099		7.5
1100		5.3
1101		5.2
1102		4.2
1103		6.4
1104		7.1
1105		6.5
1106		5.9
1107		6.0
1108		6.8
1109		6.7
1110		6.7
1111		5.9
1112		6.6
1113		5.3
1114		6.9
1115		6.9
1116		6.1
1117		6.0
1118		8.0
1119		7.9
1120		7.0
1121		6.1
1122		6.6
1123		6.4
1124		5.8
1125		6.9
1126		6.1
1127		5.9
1128		7.5
1129		6.4
1130		6.9
1131		2.6
1132		5.4
1133		6.3
1134		5.6
1135		6.8
1136		5.5
1137		4.8
1138		5.2
1139		4.2
1140		5.7
1141		5.5
1142		6.0
1143		4.4
1145		3.4
1146		6.1
1147		2.6
1148		3.3
1149		7.2
1150		7.6
1151		6.4
1153		5.6
1154		6.8
1155		6.3
1156		6.4
1157		7.6
1158		5.7
1159		6.2
1160		3.1
1161		5.3
1162		6.0
1163		4.2
1164		5.6
1165		6.0
1166		5.4
1167		7.6
1168		7.6
1169		6.9
1170		6.7
1171		5.7
1173		6.5
1174		4.4
1175		2.5
1176		7.0
1177		6.4
1178		5.5
1179		6.5
1180		6.8
1181		5.8
1182		7.3
1183		6.3
1184		3.9
1185		6.7
1186		7.1
1187		5.9
1188		4.1
1189		5.3
1190		6.1
1191		5.7
1192		4.6
1193		5.6
1194		7.0
1195		5.4
1196		7.5
1197		6.0
1198		5.2
1199		6.9
1200		5.8
1201		6.4
1202		6.3
1203		8.1
1204		7.3
1205		7.3
1206		7.1
1207		4.9
1208		5.4
1209		5.7
1210		5.1
1211		5.6
1212		5.5
1213		4.7
1214		5.7
1215		8.1
1216		5.6
1217		4.9
1219		5.8
1220		3.9
1221		5.9
1222		4.1
1223		7.5
1224		7.2
1225		4.3
1227		4.4
1228		6.4
1230		6.1
1231		6.4
1232		4.5
1233		5.2
1234		6.6
1235		7.0
1236		5.4
1237		5.1
1238		7.1
1240		5.1
1242		4.3
1243		4.0
1245		7.1
1246		4.9
1247		6.4
1248		3.4
1249		7.3
1252		4.6
1253		6.2
1254		6.2
1255		1.9
1256		6.4
1257		5.6
1258		7.4
1259		7.2
1260		3.9
1261		7.1
1262		6.3
1263		4.5
1264		5.6
1265		5.8
1266		4.3
1267		6.6
1269		6.8
1270		7.3
1271		6.7
1272		6.1
1273		7.0
1274		7.0
1275		6.1
1276		6.8
1278		7.1
1279		4.3
1280		5.4
1281		7.5
1282		3.8
1283		4.8
1284		5.6
1285		8.6
1286		4.1
1287		6.0
1288		7.7
1289		6.8
1290		6.9
1291		8.0
1292		4.2
1293		6.1
1294		3.7
1295		5.9
1296		3.6
1297		5.9
1298		2.1
1299		7.1
1300		6.6
1301		2.0
1302		2.4
1308		8.0
1312		6.0
1313		6.3
1314		6.2
1315		8.1
1316		6.5
1317		5.5
1318		7.9
1319		6.1
1320		6.2
1321		5.1
1322		6.4
1323		5.5
1324		6.8
1325		7.0
1326		6.4
1330		3.5
1331		6.2
1332		5.7
1333		4.8
1334		7.1
1335		5.4
1336		6.8
1337		7.5
1339		6.1
1340		6.0
1341		6.5
1342		3.2
1343		7.3
1344		7.4
1345		8.5
1346		5.5
1347		7.1
1348		5.2
1349		5.5
1351		5.6
1352		3.2
1353		6.3
1355		7.0
1356		3.4
1357		6.1
1358		4.6
1359		6.6
1360		6.4
1361		3.8
1362		7.1
1363		5.5
1364		5.0
1365		6.5
1366		6.4
1367		6.9
1368		7.2
1369		5.9
1370		7.8
1371		7.3
1372		5.4
1373		5.9
1374		6.9
1375		6.9
1376		3.4
1377		5.2
1378		3.9
1379		7.5
1380		5.5
1381		5.2
1382		5.4
1383		6.3
1384		3.9
1385		3.8
1386		7.0
1387		7.3
1388		4.9
1389		6.5
1390		4.8
1391		6.0
1392		4.1
1393		3.9
1395		3.4
1396		6.6
1397		2.4
1398		6.8
1399		6.6
1400		4.8
1401		3.9
1402		3.7
1403		6.5
1404		7.4
1405		2.9
1406		6.6
1407		6.5
1408		5.9
1411		5.0
1412		4.5
1413		5.7
1415		5.2
1416		4.3
1417		7.1
1420		5.7
1421		5.8
1422		5.7
1424		6.4
1425		6.4
1426		6.6
1427		4.2
1428		2.3
1429		6.0
1430		5.9
1431		7.2
1433		8.0
1434		7.2
1435		5.1
1436		7.5
1437		8.2
1438		5.2
1439		7.1
1440		6.8
1441		6.9
1442		6.4
1443		6.4
1444		6.8
1445		5.1
1446		7.4
1447		6.9
1448		6.6
1449		7.3
1450		4.8
1451		4.4
1452		6.7
1453		5.5
1454		6.0
1455		6.8
1456		6.1
1457		7.3
1458		5.3
1459		4.2
1460		6.9
1461		4.6
1462		5.6
1463		6.3
1464		5.7
1465		5.5
1467		6.9
1468		4.3
1469		6.6
1470		4.3
1471		5.1
1472		6.0
1474		7.5
1475		7.3
1476		6.4
1477		4.8
1478		5.9
1479		5.2
1480		6.2
1481		7.3
1482		6.9
1483		5.9
1484		8.1
1485		7.3
1486		6.7
1487		6.8
1488		7.1
1489		6.6
1490		4.1
1491		7.9
1492		6.4
1493		7.6
1494		7.6
1496		5.9
1497		7.0
1498		6.9
1499		7.5
1500		5.9
1501		7.4
1502		7.1
1503		5.8
1504		4.2
1505		5.5
1506		7.1
1508		7.2
1510		6.0
1511		3.7
1512		6.9
1514		5.8
1516		4.7
1517		6.0
1518		7.8
1519		5.3
1520		6.4
1521		6.5
1523		6.9
1524		5.9
1526		6.0
1527		6.3
1528		6.8
1529		6.9
1530		7.0
1531		7.9
1532		6.4
1533		6.8
1534		6.0
1535		6.2
1536		5.2
1537		6.5
1538		6.8
1539		6.7
1540		5.4
1541		5.8
1542		6.7
1543		5.8
1544		5.7
1545		7.5
1546		6.4
1548		6.5
1552		6.8
1553		5.4
1554		7.2
1555		5.1
1557		6.1
1558		7.0
1559		5.7
1560		6.4
1561		6.4
1563		6.5
1564		5.7
1565		6.1
1566		5.6
1567		6.3
1568		6.3
1569		6.5
1570		7.1
1571		6.8
1572		7.4
1573		5.1
1574		6.7
1575		5.9
1576		6.6
1577		6.9
1579		6.0
1582		7.3
1584		5.8
1587		6.9
1588		7.4
1590		6.6
1591		7.6
1592		5.3
1596		6.5
1598		7.6
1599		7.6
1600		7.4
1603		7.3
1605		6.1
1606		5.7
1608		7.3
1609		6.7
1613		5.6
1614		6.4
1618		8.3
1619		6.3
1620		7.0
1623		5.6
1629		5.7
1632		5.3
1634		6.6
1636		6.3
1638		6.5
1639		7.2
1640		6.6
1641		4.6
1642		5.9
1643		8.0
1644		6.0
1645		7.3
1646		7.2
1647		6.8
1648		6.8
1651		6.7
1652		5.1
1653		4.8
1654		5.6
1655		6.5
1656		6.3
1657		6.9
1658		6.1
1660		7.0
1661		7.1
1662		7.1
1663		6.2
1664		6.9
1665		6.8
1666		6.3
1667		6.2
1668		6.5
1669		6.8
1670		6.6
1672		7.8
1673		6.7
1674		5.2
1675		6.4
1676		6.5
1677		6.9
1678		7.0
1679		7.1
1680		6.6
1681		7.4
1683		5.5
1684		6.6
1686		7.1
1687		6.5
1688		6.7
1690		6.2
1691		5.9
1692		6.7
1693		6.5
1694		5.8
1695		7.0
1696		7.0
1697		6.0
1698		7.6
1701		6.7
1702		6.9
1704		7.2
1705		6.8
1707		7.0
1708		6.8
1715		6.9
1728		6.1
1729		6.2
1730		6.4
1731		6.8
1734		7.0
1735		6.0
1736		6.2
1737		5.8
1738		6.5
1739		5.5
1740		6.5
1741		5.8
1742		5.8
1743		6.5
1744		5.9
1746		7.0
1749		6.8
1750		7.3
1751		7.4
1752		6.9
1754		7.3
1756		7.5
1757		7.0
1760		7.8
1766		6.9
1771		7.1
1772		6.8
1773		7.0
1776		6.8
1778		7.8
1781		7.0
1783		7.4
1785		6.4
1786		7.3
1790		7.0
1791		7.1
1792		6.7
1795		6.3
1797		6.9
1798		7.1
1799		6.7
1802		7.5
1803		7.0
1804		7.1
1807		5.8
1809		8.1
1810		6.9
1811		6.2
1812		6.0
1813		6.6
1814		6.2
1816		6.7
1817		7.2
1819		7.4
1821		6.8
1822		6.5
1823		7.8
1824		6.0
1827		6.8
1831		4.8
1832		6.2
1833		7.1
1838		5.5
1839		7.4
1840		8.5
1843		5.6
1844		4.5
1846		6.8
1848		7.0
1849		4.6
1850		6.8
1852		6.8
1853		6.8
1854		5.4
1858		6.2
1861		7.3
1862		7.5
1863		6.8
1865		8.3
1866		7.4
1867		6.8
1873		7.1
1881		5.0
1883		7.8
1885		5.9
1887		7.7
1890		6.4
1891		5.9
1892		5.5
1893		6.1
1894		6.9
1895		5.3
1896		8.2
1897		4.7
1898		6.7
1899		3.2
1900		6.9
1901		6.4
1905		7.1
1906		3.1
1907		4.5
1908		5.3
1909		5.5
1910		5.4
1911		5.4
1912		5.6
1913		4.5
1914		4.7
1915		5.6
1916		4.1
1917		4.8
1918		5.1
1919		5.7
1920		5.3
1921		5.9
1922		6.5
1923		6.4
1924		7.4
1925		5.8
1926		6.8
1927		4.4
1928		6.3
1929		7.0
1930		4.8
1931		3.8
1932		6.3
1933		2.9
1934		7.3
1935		4.8
1936		4.6
1937		7.4
1938		4.5
1939		6.9
1940		6.8
1941		5.6
1942		4.3
1943		5.0
1944		5.7
1945		5.5
1946		5.9
1947		6.2
1948		4.8
1949		7.0
1950		6.3
1951		4.9
1952		6.3
1953		4.9
1954		4.7
1955		5.1
1956		5.5
1957		5.2
1958		4.1
1959		6.2
1960		7.4
1961		5.9
1962		5.3
1963		6.3
1965		5.9
1966		6.8
1968		6.7
1971		7.9
1973		7.0
1975		4.9
1978		6.1
1980		6.6
1985		7.8
1989		6.9
1993		6.8
1995		6.9
2000		7.9
2008		5.2
2010		6.8
2019		5.9
2024		5.6
2026		5.6
2037		6.7
2039		7.4
2047		4.7
2048		7.2
2051		6.4
2054		6.6
2057		5.5
2060		6.1
2061		7.3
2062		6.2
2065		6.9
2066		6.4
2071		5.1
2074		8.2
2075		8.3
2080		6.1
2081		5.3
2082		7.0
2083		5.4
2084		7.4
2085		5.9
2086		6.3
2087		5.9
2088		6.7
2089		5.9
2090		5.9
2091		5.0
2092		6.4
2093		5.5
2094		7.7
2095		2.8
2096		6.6
2097		7.3
2098		4.9
2099		5.7
2100		6.5
2101		6.9
2102		6.0
2103		7.8
2104		6.4
2105		6.7
2106		7.6
2107		6.4
2108		7.2
2109		5.3
2110		7.6
2111		6.4
2112		7.0
2113		2.7
2114		5.6
2116		7.0
2117		6.1
2118		5.9
2119		7.0
2120		6.2
2121		7.6
2122		7.9
2123		7.2
2124		7.5
2125		6.3
2126		4.5
2127		6.8
2128		7.0
2129		5.7
2130		7.8
2131		6.6
2132		6.0
2134		6.9
2135		6.1
2136		5.1
2137		6.9
2138		6.0
2139		5.2
2140		7.0
2141		6.6
2142		7.3
2143		6.4
2144		6.4
2145		5.5
2146		6.8
2147		7.1
2148		7.5
2149		5.0
2150		6.4
2151		6.3
2152		6.8
2153		6.4
2154		6.8
2155		5.8
2156		6.5
2157		5.8
2158		7.0
2159		6.6
2160		6.1
2162		6.8
2164		4.7
2165		3.8
2166		4.5
2167		5.7
2168		5.7
2169		6.1
2170		6.8
2171		5.1
2172		5.2
2173		7.0
2174		4.3
2175		7.0
2176		6.2
2177		5.9
2178		5.1
2179		5.2
2180		4.8
2181		6.3
2182		5.2
2184		5.2
2185		5.3
2186		6.6
2188		7.6
2189		5.7
2190		6.8
2191		7.7
2192		5.8
2193		4.8
2194		6.4
2195		6.9
2196		7.8
2197		5.3
2198		4.2
2199		6.3
2200		5.8
2201		5.6
2202		4.2
2203		6.5
2204		6.8
2205		6.0
2206		5.2
2207		7.1
2208		5.4
2209		5.4
2210		4.8
2211		6.3
2212		4.2
2213		5.9
2214		6.6
2215		6.1
2216		5.9
2217		4.5
2219		5.4
2220		6.2
2221		7.2
2222		3.6
2223		7.1
2225		7.5
2226		7.0
2229		5.8
2232		5.6
2233		6.8
2234		2.9
2235		6.6
2236		5.2
2237		5.2
2238		5.2
2239		5.6
2240		5.8
2241		3.0
2242		7.5
2243		1.9
2244		4.5
2245		2.9
2246		7.4
2247		5.0
2249		5.7
2250		7.8
2251		7.1
2252		4.6
2253		6.0
2254		7.7
2255		7.2
2257		6.0
2258		2.6
2259		5.7
2260		7.2
2261		7.1
2262		7.2
2263		6.2
2264		6.2
2265		8.3
2266		6.1
2267		7.1
2268		6.3
2269		4.0
2270		7.7
2271		7.1
2272		6.7
2273		7.0
2274		3.8
2275		5.9
2276		8.3
2277		5.8
2280		4.3
2282		7.5
2283		7.7
2284		5.8
2286		9.0
2287		4.0
2288		2.4
2291		7.1
2292		4.1
2294		8.2
2295		2.2
2296		2.4
2298		4.3
2299		4.0
2300		5.4
2301		2.5
2302		3.7
2304		4.2
2305		4.1
2306		4.8
2307		3.9
2308		2.7
2309		4.3
2311		8.1
2312		8.9
2313		5.9
2315		5.0
2316		5.5
2317		2.6
2318		2.4
2319		4.0
2320		5.8
2321		4.8
2323		3.2
2324		6.6
2325		5.2
2326		6.5
2327		3.7
2328		3.2
2329		5.8
2330		4.0
2331		4.7
2335		4.5
2336		7.1
2337		4.2
2338		6.0
2339		7.2
2340		3.9
2341		4.2
2342		7.8
2343		5.7
2344		5.2
2345		6.4
2354		4.7
2362		5.1
2363		5.7
2365		6.4
2367		6.6
2373		4.2
2375		4.8
2377		6.7
2378		5.4
2379		6.5
2387		7.0
2397		5.5
2399		5.8
2400		7.1
2407		4.2
2408		7.4
2410		6.8
2412		4.2
2413		6.3
2414		5.5
2417		3.9
2418		6.5
2419		5.9
2420		4.7
2421		4.5
2422		6.4
2423		6.3
2424		4.4
2425		7.0
2426		5.5
2427		6.7
2428		6.4
2429		6.4
2430		5.6
2431		6.6
2432		5.8
2433		5.4
2434		4.7
2436		7.9
2437		4.2
2438		8.1
2439		5.9
2440		6.5
2441		3.2
2442		6.3
2443		3.1
2444		6.9
2445		4.6
2447		8.0
2448		6.8
2449		3.1
2450		5.3
2451		6.2
2452		4.8
2453		6.9
2454		4.7
2455		4.9
2456		4.1
2457		5.4
2458		6.2
2459		6.7
2460		7.8
2461		4.9
2462		5.6
2463		7.5
2464		6.4
2465		3.7
2466		7.6
2467		7.0
2468		5.8
2469		8.2
2470		6.6
2471		8.4
2472		6.6
2473		5.0
2474		7.4
2475		7.1
2476		6.1
2477		5.2
2478		4.9
2479		4.3
2480		5.6
2481		5.2
2482		6.4
2483		5.9
2484		5.4
2485		6.5
2486		6.9
2488		7.2
2489		4.9
2490		5.7
2491		5.0
2492		6.5
2493		6.0
2494		6.7
2495		6.9
2496		7.1
2497		2.4
2498		5.8
2499		7.1
2500		7.0
2501		5.9
2502		3.5
2503		6.6
2504		4.2
2505		7.1
2506		6.9
2507		1.9
2508		6.1
2509		6.4
2510		7.2
2511		5.7
2512		6.0
2513		7.2
2514		6.2
2515		8.0
2516		4.4
2518		5.5
2519		3.8
2520		7.9
2521		7.0
2522		3.8
2523		7.4
2524		6.5
2525		4.1
2526		6.7
2527		7.2
2528		4.0
2530		5.5
2531		5.4
2532		6.8
2533		3.0
2534		6.5
2535		2.7
2537		5.3
2538		5.1
2539		5.2
2540		7.4
2541		7.3
2542		7.2
2543		5.3
2544		4.5
2546		5.6
2547		5.9
2548		7.5
2550		6.5
2554		6.3
2555		4.8
2556		7.2
2561		7.2
2564		6.7
2566		6.8
2568		7.4
2572		5.4
2577		7.7
2579		4.3
2580		7.3
2581		6.8
2582		5.7
2583		7.2
2584		7.6
2585		5.3
2586		6.0
2587		6.6
2588		5.5
2589		7.3
2590		8.0
2591		5.3
2592		4.8
2593		4.8
2594		6.6
2597		3.6
2602		5.2
2608		5.2
2610		3.7
2620		6.4
2621		6.0
2626		6.3
2631		6.8
2632		5.1
2633		6.7
2639		7.6
2640		7.2
2641		6.5
2642		7.5
2643		6.9
2644		5.7
2645		6.6
2646		6.5
2647		5.4
2648		5.5
2649		6.7
2650		5.2
2651		6.8
2652		7.8
2653		7.2
2654		7.2
2655		7.6
2656		7.4
2657		7.5
2658		7.6
2659		6.7
2660		3.9
2663		3.0
2664		3.7
2665		6.6
2666		6.6
2667		9.0
2668		5.9
2669		6.2
2670		6.5
2671		7.0
2672		6.9
2673		5.6
2674		5.3
2675		7.4
2676		6.3
2677		6.5
2678		6.4
2679		5.3
2680		6.2
2681		4.1
2682		5.7
2683		5.7
2684		5.9
2685		6.5
2686		6.6
2687		6.0
2688		5.8
2689		6.7
2690		7.1
2691		4.9
2692		6.1
2693		6.0
2694		5.7
2695		6.4
2696		5.6
2697		6.3
2698		6.6
2699		5.9
2700		6.1
2701		5.9
2703		6.7
2704		5.8
2705		3.2
2706		5.8
2707		4.1
2708		4.5
2709		4.4
2711		5.8
2712		5.1
2714		6.1
2715		4.0
2716		7.0
2718		6.0
2719		5.1
2720		8.0
2721		6.2
2722		7.9
2723		6.8
2724		4.8
2725		5.4
2726		6.7
2727		6.5
2728		6.1
2729		5.6
2730		6.7
2731		6.0
2732		7.4
2733		5.8
2734		4.6
2735		6.8
2736		6.4
2737		6.2
2738		5.3
2739		4.1
2740		4.6
2741		4.8
2742		4.7
2743		6.4
2744		6.5
2745		3.0
2746		4.2
2747		6.3
2748		8.0
2749		5.8
2750		5.2
2751		3.0
2752		6.7
2753		6.7
